database,source_row,source_id,title,authors,normalized_title,normalized_authors,year,doi,publication_title,document_type,url
springer,777,10.1007/978-1-4615-4437-1_3,System Representation Model,Filip ThoenFrancky Catthoor,system representation model,filip thoenfrancky catthoor,2000,10.1007/978-1-4615-4437-1_3,"Modeling, Verification and Exploration of Task-Level Concurrency in Real-Time Embedded Systems",Chapter,https://link.springer.com/chapter/10.1007/978-1-4615-4437-1_3
springer,778,10.1007/978-94-011-4698-2_2,Models of Computation for Embedded System Design,Luciano LavagnoAlberto Sangiovanni-VincentelliEllen Sentovich,models of computation for embedded system design,luciano lavagnoalberto sangiovanni vincentelliellen sentovich,1999,10.1007/978-94-011-4698-2_2,System-Level Synthesis,Chapter,https://link.springer.com/chapter/10.1007/978-94-011-4698-2_2
springer,779,10.1007/BFb0109999,Modeling of hybrid systems,Arjan van der SchaftHans Schumacher,modeling of hybrid systems,arjan van der schafthans schumacher,2000,10.1007/BFb0109999,An introduction to hybrid dynamical systems,Chapter,https://link.springer.com/chapter/10.1007/BFb0109999
springer,780,10.1007/3-540-48166-4_23,The CIP Method: Component- and Model-Based Construction of Embedded Systems,Hugo Fierz,the cip method component and model based construction of embedded systems,hugo fierz,1999,10.1007/3-540-48166-4_23,Software Engineering — ESEC/FSE ’99,Conference paper,https://link.springer.com/chapter/10.1007/3-540-48166-4_23
springer,781,10.1007/978-0-387-35570-2_3,From Synchronous Specifications to Asynchronous Distributed Implementations,Peter Scholz,from synchronous specifications to asynchronous distributed implementations,peter scholz,1999,10.1007/978-0-387-35570-2_3,Distributed and Parallel Embedded Systems,Chapter,https://link.springer.com/chapter/10.1007/978-0-387-35570-2_3
springer,782,10.1007/978-3-7091-6421-1_38,Considerations on a LonWorks/IP Gateway Implementation,Stefan SoucekHans-Jörg Schweinzer,considerations on a lonworks ip gateway implementation,stefan soucekhans jörg schweinzer,1999,10.1007/978-3-7091-6421-1_38,Fieldbus Technology,Conference paper,https://link.springer.com/chapter/10.1007/978-3-7091-6421-1_38
springer,783,10.1007/978-1-4471-0823-8_9,Code generation in the SACRES project,Thierry GautierPaul Le Guernic,code generation in the sacres project,thierry gautierpaul le guernic,1999,10.1007/978-1-4471-0823-8_9,Towards System Safety,Conference paper,https://link.springer.com/chapter/10.1007/978-1-4471-0823-8_9
springer,784,10.1007/978-0-387-35570-2_16,"PARADISE: Design Environment for Para llel & Dis tributed, E mbedded Real-Time Systems",W. HardtP. AltenberndC. BökeG. Del CastilloC. DitzeE. ErpenbachU. GlässerB. KleinjohannG. LehrenfeldF. J. RammigC. RustF. StappertJ. StroopJ. Tacken,paradise design environment for para llel dis tributed e mbedded real time systems,w hardtp altenberndc bökeg del castilloc ditzee erpenbachu glässerb kleinjohanng lehrenfeldf j rammigc rustf stappertj stroopj tacken,1999,10.1007/978-0-387-35570-2_16,Distributed and Parallel Embedded Systems,Chapter,https://link.springer.com/chapter/10.1007/978-0-387-35570-2_16
springer,785,10.1007/3-540-48983-5_1,SACRES: A Step Ahead in the Development of Critical Avionics Applications,Philippe Baufreton,sacres a step ahead in the development of critical avionics applications,philippe baufreton,1999,10.1007/3-540-48983-5_1,Hybrid Systems: Computation and Control,Conference paper,https://link.springer.com/chapter/10.1007/3-540-48983-5_1
springer,786,10.1007/978-94-011-4698-2_3,Multilanguage Specification for System Design,A. A. JerrayaM. RomdhaniPh. Le MarrecF. HesselP. CosteC. ValderramaG. F. MarchioroJ. M. DaveauN.-E. Zergainoh,multilanguage specification for system design,a a jerrayam romdhaniph le marrecf hesselp costec valderramag f marchioroj m daveaun e zergainoh,1999,10.1007/978-94-011-4698-2_3,System-Level Synthesis,Chapter,https://link.springer.com/chapter/10.1007/978-94-011-4698-2_3
springer,787,10.1007/978-0-387-35570-2_2,Multilanguage Design,Bernd Kleinjohann,multilanguage design,bernd kleinjohann,1999,10.1007/978-0-387-35570-2_2,Distributed and Parallel Embedded Systems,Chapter,https://link.springer.com/chapter/10.1007/978-0-387-35570-2_2
springer,788,10.1007/3-540-48118-4_23,Combining theorem proving and continuous models in synchronous design,Simin Nadjm-TehraniOve Åkerlund,combining theorem proving and continuous models in synchronous design,simin nadjm tehraniove åkerlund,1999,10.1007/3-540-48118-4_23,FM’99 — Formal Methods,Conference paper,https://link.springer.com/chapter/10.1007/3-540-48118-4_23
springer,789,10.1007/978-94-011-4698-2_12,Models and Methods for HW/SW Intellectual Property Interfacing,Ross B. OrtegaLuciano LavagnoGaetano Borriello,models and methods for hw sw intellectual property interfacing,ross b ortegaluciano lavagnogaetano borriello,1999,10.1007/978-94-011-4698-2_12,System-Level Synthesis,Chapter,https://link.springer.com/chapter/10.1007/978-94-011-4698-2_12
springer,790,10.1007/978-1-4471-0851-1_12,A Modular Framework for the Integration of Heterogeneous Notations and Tools,Robert BüssowWolfgang Grieskamp,a modular framework for the integration of heterogeneous notations and tools,robert büssowwolfgang grieskamp,1999,10.1007/978-1-4471-0851-1_12,IFM’99,Conference paper,https://link.springer.com/chapter/10.1007/978-1-4471-0851-1_12
springer,791,10.1007/3-540-48983-5_19,Integration of Analog and Discrete Synchronous Design,Simin Nadjm-Tehrani,integration of analog and discrete synchronous design,simin nadjm tehrani,1999,10.1007/3-540-48983-5_19,Hybrid Systems: Computation and Control,Conference paper,https://link.springer.com/chapter/10.1007/3-540-48983-5_19
springer,792,10.1007/3-540-48092-7_11,Translation Validation: From SIGNAL to C,A. PnueliO. ShtrichmanM. Siegel,translation validation from signal to c,a pnuelio shtrichmanm siegel,1999,10.1007/3-540-48092-7_11,Correct System Design,Chapter,https://link.springer.com/chapter/10.1007/3-540-48092-7_11
springer,793,10.1007/978-94-011-4698-2_11,The Javatime Approach to Mixed Hardware-Software System Design,James Shin YoungJosh MacDonaldMichael ShilmanAbdallah TabbaraPaul HilfingerA. Richard Newton,the javatime approach to mixed hardware software system design,james shin youngjosh macdonaldmichael shilmanabdallah tabbarapaul hilfingera richard newton,1999,10.1007/978-94-011-4698-2_11,System-Level Synthesis,Chapter,https://link.springer.com/chapter/10.1007/978-94-011-4698-2_11
springer,794,10.1007/3-540-49163-5_13,Time-Deterministic Hybrid Transition Systems,Simin Nadjm-Tehrani,time deterministic hybrid transition systems,simin nadjm tehrani,1999,10.1007/3-540-49163-5_13,Hybrid Systems V,Conference paper,https://link.springer.com/chapter/10.1007/3-540-49163-5_13
springer,795,10.1023/A:1008890323570,Rapid-Prototyping of Embedded Systems via Reprogrammable Devices,Stefano CardelliMassimiliano ChiodoPaolo GiustoAttila JurecskaLuciano LavagnoClaudio SansoèAlberto Sangiovanni-Vincentelli,rapid prototyping of embedded systems via reprogrammable devices,stefano cardellimassimiliano chiodopaolo giustoattila jurecskaluciano lavagnoclaudio sansoèalberto sangiovanni vincentelli,1998,10.1023/A:1008890323570,Design Automation for Embedded Systems,Article,https://link.springer.com/article/10.1023/A:1008890323570
springer,796,10.1007/3-540-48320-9_28,Statecharts via Process Algebra,Gerald LüttgenMichael von der BeeckRance Cleaveland,statecharts via process algebra,gerald lüttgenmichael von der beeckrance cleaveland,1999,10.1007/3-540-48320-9_28,CONCUR’99 Concurrency Theory,Conference paper,https://link.springer.com/chapter/10.1007/3-540-48320-9_28
springer,797,10.1007/3-540-48092-7_12,Compilation and Synthesis for Real-Time Embedded Controllers,Martin Fränzle1Markus Müller-Olm,compilation and synthesis for real time embedded controllers,martin fränzle1markus müller olm,1999,10.1007/3-540-48092-7_12,Correct System Design,Chapter,https://link.springer.com/chapter/10.1007/3-540-48092-7_12
springer,798,10.1007/s100090050027,"The Code Validation Tool (CVT)
",A. PnueliO. ShtrichmanM. Siegel,the code validation tool cvt,a pnuelio shtrichmanm siegel,1998,10.1007/s100090050027,International Journal on Software Tools for Technology Transfer,Article,https://link.springer.com/article/10.1007/s100090050027
springer,799,10.1007/978-1-4471-3431-2_6,Real-Time and Safety-Critical Systems,Jonathan OstroffSusan GerhartDan CraigenTed RalstonNancy G. LevesonJonathan BowenVictoria Stavridou,real time and safety critical systems,jonathan ostroffsusan gerhartdan craigented ralstonnancy g levesonjonathan bowenvictoria stavridou,1999,10.1007/978-1-4471-3431-2_6,High-Integrity System Specification and Design,Chapter,https://link.springer.com/chapter/10.1007/978-1-4471-3431-2_6
springer,800,10.1007/978-1-4471-0855-9_10,Grafcet: Methodological and Formal Issues,J. ZaytoonG. Villermain-Lecolier,grafcet methodological and formal issues,j zaytoong villermain lecolier,1999,10.1007/978-1-4471-0855-9_10,Advances in Manufacturing,Conference paper,https://link.springer.com/chapter/10.1007/978-1-4471-0855-9_10
springer,801,10.1023/A:1008651801000,Formal Verification of Dynamic Properties in an Aerospace Application,Simin Nadjm-TehraniJan-Erik Strömberg,formal verification of dynamic properties in an aerospace application,simin nadjm tehranijan erik strömberg,1999,10.1023/A:1008651801000,Formal Methods in System Design,Article,https://link.springer.com/article/10.1023/A:1008651801000
springer,802,10.1007/3-540-48683-6_39,Deciding Equality Formulas by Small Domains Instantiations,Amir PnueliYoav RodehOfer ShtrichmanMichael Siegel,deciding equality formulas by small domains instantiations,amir pnueliyoav rodehofer shtrichmanmichael siegel,1999,10.1007/3-540-48683-6_39,Computer Aided Verification,Conference paper,https://link.springer.com/chapter/10.1007/3-540-48683-6_39
springer,803,10.1007/BFb0028726,Synchronous programming of reactive systems,Nicolas Halbwachs,synchronous programming of reactive systems,nicolas halbwachs,1998,10.1007/BFb0028726,Computer Aided Verification,Conference paper,https://link.springer.com/chapter/10.1007/BFb0028726
springer,804,10.1007/3-540-49213-5_3,Compositionality in dataflow synchronous languages: specification & code generation,Albert BenvenistePaul Le GuernicPascal Aubry,compositionality in dataflow synchronous languages specification code generation,albert benvenistepaul le guernicpascal aubry,1998,10.1007/3-540-49213-5_3,Compositionality: The Significant Difference,Conference paper,https://link.springer.com/chapter/10.1007/3-540-49213-5_3
springer,805,10.1023/A:1008697810328,The Synchronous Approach to Designing Reactive Systems,Axel PoignéMatthew MorleyOlivier MaffeïsLeszek HolenderskiReinhard Budde,the synchronous approach to designing reactive systems,axel poignématthew morleyolivier maffeïsleszek holenderskireinhard budde,1998,10.1023/A:1008697810328,Formal Methods in System Design,Article,https://link.springer.com/article/10.1023/A:1008697810328
springer,806,10.1007/978-1-4471-3431-2_1,Specification and Design,Frederick P. BrooksDavid Harel,specification and design,frederick p brooksdavid harel,1999,10.1007/978-1-4471-3431-2_1,High-Integrity System Specification and Design,Chapter,https://link.springer.com/chapter/10.1007/978-1-4471-3431-2_1
springer,807,10.1007/3-540-65193-4_22,A modular approach for programming embedded systems,Shangping RenGul A. Agha,a modular approach for programming embedded systems,shangping rengul a agha,1998,10.1007/3-540-65193-4_22,Lectures on Embedded Systems,Chapter,https://link.springer.com/chapter/10.1007/3-540-65193-4_22
springer,808,10.1007/BFb0053584,Specifying safety-critical embedded systems with statecharts and Z: A case study,Robert BüssowRobert GeislerMarcus Klar,specifying safety critical embedded systems with statecharts and z a case study,robert büssowrobert geislermarcus klar,1998,10.1007/BFb0053584,Fundamental Approaches to Software Engineering,Conference paper,https://link.springer.com/chapter/10.1007/BFb0053584
springer,809,10.1007/BFb0054170,Translation validation,A. PnueliM. SiegelE. Singerman,translation validation,a pnuelim siegele singerman,1998,10.1007/BFb0054170,Tools and Algorithms for the Construction and Analysis of Systems,Conference paper,https://link.springer.com/chapter/10.1007/BFb0054170
springer,810,10.1007/3-540-68383-6_29,Architecting for Domain Variability,Jacques MeekelThomas B. HortonCharlie Mellone,architecting for domain variability,jacques meekelthomas b hortoncharlie mellone,1998,10.1007/3-540-68383-6_29,Development and Evolution of Software Architectures for Product Families,Conference paper,https://link.springer.com/chapter/10.1007/3-540-68383-6_29
springer,811,10.1007/BFb0053597,A refinement calculus for statecharts,Peter Scholz,a refinement calculus for statecharts,peter scholz,1998,10.1007/BFb0053597,Fundamental Approaches to Software Engineering,Conference paper,https://link.springer.com/chapter/10.1007/BFb0053597
springer,812,10.1007/3-540-49254-2_11,Formal Verification and Hardware Design with Statecharts,Jan PhilippsPeter Scholz,formal verification and hardware design with statecharts,jan philippspeter scholz,1998,10.1007/3-540-49254-2_11,Prospects for Hardware Foundations,Chapter,https://link.springer.com/chapter/10.1007/3-540-49254-2_11
springer,813,10.1007/978-0-387-35390-6_32,An Approach for Real-Time Applications Engineering,A. Attoui,an approach for real time applications engineering,a attoui,1998,10.1007/978-0-387-35390-6_32,Intelligent Systems for Manufacturing,Chapter,https://link.springer.com/chapter/10.1007/978-0-387-35390-6_32
springer,814,10.1007/3-540-68061-6_11,Instrumentation of Synchronous Reactive Systems for Performance Analysis: A Case Study,Alberto ValderrutenJavier MosqueraVíctor M. Gulías,instrumentation of synchronous reactive systems for performance analysis a case study,alberto valderrutenjavier mosqueravíctor m gulías,1998,10.1007/3-540-68061-6_11,Computer Performance Evaluation,Conference paper,https://link.springer.com/chapter/10.1007/3-540-68061-6_11
springer,815,10.1023/A:1008678014487,Verification of Real-Time Systems using Linear Relation Analysis,Nicolas HalbwachsYann-Erick ProyPatrick Roumanoff,verification of real time systems using linear relation analysis,nicolas halbwachsyann erick proypatrick roumanoff,1997,10.1023/A:1008678014487,Formal Methods in System Design,Article,https://link.springer.com/article/10.1023/A:1008678014487
springer,816,10.1007/3-540-49253-4_10,Effective Recognizability and Model Checking of Reactive Fiffo Automata,Gregoire SutreAlain FinkelOlivier RouxFranck Cassez,effective recognizability and model checking of reactive fiffo automata,gregoire sutrealain finkelolivier rouxfranck cassez,1998,10.1007/3-540-49253-4_10,Algebraic Methodology and Software Technology,Conference paper,https://link.springer.com/chapter/10.1007/3-540-49253-4_10
